feature_name,group
"MOXIFLOXACIN HCL_recency_value_(228.0, 297.0]",1043
"MOXIFLOXACIN HCL_recency_value_(297.0, 364.0]",1043
"MUPIROCIN CALCIUM_recency_value_(2.999, 76.8]",1044
"MUPIROCIN CALCIUM_recency_value_(76.8, 153.0]",1044
"MUPIROCIN CALCIUM_recency_value_(153.0, 229.2]",1044
"MUPIROCIN CALCIUM_recency_value_(229.2, 311.6]",1044
"MUPIROCIN CALCIUM_recency_value_(311.6, 364.0]",1044
"MUPIROCIN_recency_value_(-0.001, 89.0]",1045
"MUPIROCIN_recency_value_(89.0, 170.0]",1045
"MUPIROCIN_recency_value_(170.0, 247.0]",1045
"MUPIROCIN_recency_value_(247.0, 318.0]",1045
"MUPIROCIN_recency_value_(318.0, 364.0]",1045
"NABUMETONE_recency_value_(-0.001, 99.0]",1046
"NABUMETONE_recency_value_(99.0, 181.0]",1046
"NABUMETONE_recency_value_(181.0, 264.0]",1046
"NABUMETONE_recency_value_(264.0, 325.8]",1046
"NABUMETONE_recency_value_(325.8, 364.0]",1046
"NADOLOL_recency_value_(7.999, 228.0]",1047
"NADOLOL_recency_value_(228.0, 310.0]",1047
"NADOLOL_recency_value_(310.0, 340.6]",1047
"NADOLOL_recency_value_(340.6, 351.8]",1047
"NADOLOL_recency_value_(351.8, 364.0]",1047
"NAFTIFINE HCL_recency_value_(6.999, 74.4]",1048
"NAFTIFINE HCL_recency_value_(74.4, 153.4]",1048
"NAFTIFINE HCL_recency_value_(153.4, 236.2]",1048
"NAFTIFINE HCL_recency_value_(236.2, 296.6]",1048
"NAFTIFINE HCL_recency_value_(296.6, 364.0]",1048
"NAPHOS M-B M-H/NA PHOS,DI-BA_recency_value_(-0.001, 134.2]",1049
"NAPHOS M-B M-H/NA PHOS,DI-BA_recency_value_(134.2, 248.0]",1049
"NAPHOS M-B M-H/NA PHOS,DI-BA_recency_value_(248.0, 317.8]",1049
"NAPHOS M-B M-H/NA PHOS,DI-BA_recency_value_(317.8, 357.0]",1049
"NAPHOS M-B M-H/NA PHOS,DI-BA_recency_value_(357.0, 364.0]",1049
"NAPROXEN SODIUM_recency_value_(0.999, 110.0]",1050
"NAPROXEN SODIUM_recency_value_(110.0, 210.0]",1050
"NAPROXEN SODIUM_recency_value_(210.0, 284.0]",1050
"NAPROXEN SODIUM_recency_value_(284.0, 334.0]",1050
"NAPROXEN SODIUM_recency_value_(334.0, 364.0]",1050
"NAPROXEN_recency_value_(-0.001, 92.0]",1051
"NAPROXEN_recency_value_(92.0, 185.0]",1051
"NAPROXEN_recency_value_(185.0, 263.0]",1051
"NAPROXEN_recency_value_(263.0, 322.0]",1051
"NAPROXEN_recency_value_(322.0, 364.0]",1051
"NEBIVOLOL HCL_recency_value_(2.999, 274.8]",1052
"NEBIVOLOL HCL_recency_value_(274.8, 329.0]",1052
"NEBIVOLOL HCL_recency_value_(329.0, 343.0]",1052
"NEBIVOLOL HCL_recency_value_(343.0, 355.0]",1052
"NEBIVOLOL HCL_recency_value_(355.0, 364.0]",1052
"NEEDLES, INSULIN DISPOSABLE_recency_value_(0.999, 161.0]",1053
"NEEDLES, INSULIN DISPOSABLE_recency_value_(161.0, 258.0]",1053
"NEEDLES, INSULIN DISPOSABLE_recency_value_(258.0, 309.0]",1053
"NEEDLES, INSULIN DISPOSABLE_recency_value_(309.0, 340.0]",1053
"NEEDLES, INSULIN DISPOSABLE_recency_value_(340.0, 364.0]",1053
"NEO/POLYMYX B SULF/DEXAMETH_recency_value_(-0.001, 68.6]",1054
"NEO/POLYMYX B SULF/DEXAMETH_recency_value_(68.6, 134.0]",1054
"NEO/POLYMYX B SULF/DEXAMETH_recency_value_(134.0, 212.6]",1054
"NEO/POLYMYX B SULF/DEXAMETH_recency_value_(212.6, 282.8]",1054
"NEO/POLYMYX B SULF/DEXAMETH_recency_value_(282.8, 363.0]",1054
"NEOMY SULF/POLYMYX B SULF/HC_recency_value_(-0.001, 71.0]",1055
"NEOMY SULF/POLYMYX B SULF/HC_recency_value_(71.0, 134.8]",1055
"NEOMY SULF/POLYMYX B SULF/HC_recency_value_(134.8, 208.0]",1055
"NEOMY SULF/POLYMYX B SULF/HC_recency_value_(208.0, 273.0]",1055
"NEOMY SULF/POLYMYX B SULF/HC_recency_value_(273.0, 363.0]",1055
"NEOMYCIN SULFATE_recency_value_(12.999, 353.0]",1056
"NEOMYCIN SULFATE_recency_value_(353.0, 359.0]",1056
"NEOMYCIN SULFATE_recency_value_(359.0, 361.0]",1056
"NEOMYCIN SULFATE_recency_value_(361.0, 363.0]",1056
"NEOMYCIN SULFATE_recency_value_(363.0, 364.0]",1056
"NEOMYCIN/POLYMYXIN B SULF/HC_recency_value_(-0.001, 88.0]",1057
"NEOMYCIN/POLYMYXIN B SULF/HC_recency_value_(88.0, 155.4]",1057
"NEOMYCIN/POLYMYXIN B SULF/HC_recency_value_(155.4, 253.0]",1057
"NEOMYCIN/POLYMYXIN B SULF/HC_recency_value_(253.0, 309.2]",1057
"NEOMYCIN/POLYMYXIN B SULF/HC_recency_value_(309.2, 364.0]",1057
"NIACIN/SIMVASTATIN_recency_value_(14.999, 215.6]",1058
"NIACIN/SIMVASTATIN_recency_value_(215.6, 312.2]",1058
"NIACIN/SIMVASTATIN_recency_value_(312.2, 341.0]",1058
"NIACIN/SIMVASTATIN_recency_value_(341.0, 350.8]",1058
"NIACIN/SIMVASTATIN_recency_value_(350.8, 364.0]",1058
"NIACIN_recency_value_(0.999, 205.0]",1059
"NIACIN_recency_value_(205.0, 292.0]",1059
"NIACIN_recency_value_(292.0, 334.0]",1059
"NIACIN_recency_value_(334.0, 349.0]",1059
"NIACIN_recency_value_(349.0, 364.0]",1059
"NIFEDIPINE_recency_value_(-0.001, 222.0]",1060
"NIFEDIPINE_recency_value_(222.0, 314.0]",1060
"NIFEDIPINE_recency_value_(314.0, 343.0]",1060
"NIFEDIPINE_recency_value_(343.0, 353.4]",1060
"NIFEDIPINE_recency_value_(353.4, 364.0]",1060
"NITROFURANTOIN MACROCRYSTAL_recency_value_(-0.001, 106.8]",1061
"NITROFURANTOIN MACROCRYSTAL_recency_value_(106.8, 200.2]",1061
"NITROFURANTOIN MACROCRYSTAL_recency_value_(200.2, 275.4]",1061
"NITROFURANTOIN MACROCRYSTAL_recency_value_(275.4, 333.2]",1061
"NITROFURANTOIN MACROCRYSTAL_recency_value_(333.2, 364.0]",1061
"NITROFURANTOIN MONOHYD/M-CRYST_recency_value_(-0.001, 114.0]",1062
"NITROFURANTOIN MONOHYD/M-CRYST_recency_value_(114.0, 209.4]",1062
"NITROFURANTOIN MONOHYD/M-CRYST_recency_value_(209.4, 278.0]",1062
"NITROFURANTOIN MONOHYD/M-CRYST_recency_value_(278.0, 328.0]",1062
"NITROFURANTOIN MONOHYD/M-CRYST_recency_value_(328.0, 364.0]",1062
"NITROFURANTOIN/NITROFURAN MAC_recency_value_(-0.001, 98.4]",1063
"NITROFURANTOIN/NITROFURAN MAC_recency_value_(98.4, 187.0]",1063
"NITROFURANTOIN/NITROFURAN MAC_recency_value_(187.0, 261.0]",1063
"NITROFURANTOIN/NITROFURAN MAC_recency_value_(261.0, 321.6]",1063
"NITROFURANTOIN/NITROFURAN MAC_recency_value_(321.6, 364.0]",1063
"NITROGLYCERIN_recency_value_(-0.001, 105.8]",1064
"NITROGLYCERIN_recency_value_(105.8, 183.0]",1064
"NITROGLYCERIN_recency_value_(183.0, 263.0]",1064
"NITROGLYCERIN_recency_value_(263.0, 325.0]",1064
"NITROGLYCERIN_recency_value_(325.0, 364.0]",1064
"NORELGESTROMIN/ETHIN.ESTRADIOL_recency_value_(0.999, 115.0]",1065
"NORELGESTROMIN/ETHIN.ESTRADIOL_recency_value_(115.0, 253.0]",1065
"NORELGESTROMIN/ETHIN.ESTRADIOL_recency_value_(253.0, 322.0]",1065
"NORELGESTROMIN/ETHIN.ESTRADIOL_recency_value_(322.0, 350.0]",1065
"NORELGESTROMIN/ETHIN.ESTRADIOL_recency_value_(350.0, 362.0]",1065
"NORETH A-ET ESTRA/FE FUMARATE_recency_value_(-0.001, 168.8]",1066
"NORETH A-ET ESTRA/FE FUMARATE_recency_value_(168.8, 281.0]",1066
"NORETH A-ET ESTRA/FE FUMARATE_recency_value_(281.0, 332.0]",1066
"NORETH A-ET ESTRA/FE FUMARATE_recency_value_(332.0, 349.0]",1066
"NORETH A-ET ESTRA/FE FUMARATE_recency_value_(349.0, 364.0]",1066
"NORETH-ETHINYL ESTRADIOL/IRON_recency_value_(-0.001, 116.0]",1067
"NORETH-ETHINYL ESTRADIOL/IRON_recency_value_(116.0, 250.0]",1067
"NORETH-ETHINYL ESTRADIOL/IRON_recency_value_(250.0, 308.0]",1067
"NORETH-ETHINYL ESTRADIOL/IRON_recency_value_(308.0, 344.0]",1067
"NORETH-ETHINYL ESTRADIOL/IRON_recency_value_(344.0, 364.0]",1067
"NORETHIND AC/ETHINYL ESTRADIOL_recency_value_(3.999, 174.8]",1068
"NORETHIND AC/ETHINYL ESTRADIOL_recency_value_(174.8, 293.6]",1068
"NORETHIND AC/ETHINYL ESTRADIOL_recency_value_(293.6, 328.8]",1068
"NORETHIND AC/ETHINYL ESTRADIOL_recency_value_(328.8, 348.2]",1068
"NORETHIND AC/ETHINYL ESTRADIOL_recency_value_(348.2, 364.0]",1068
"NORETHINDRONE A-E ESTRADIOL_recency_value_(6.999, 141.4]",1069
"NORETHINDRONE A-E ESTRADIOL_recency_value_(141.4, 263.0]",1069
"NORETHINDRONE A-E ESTRADIOL_recency_value_(263.0, 313.0]",1069
"NORETHINDRONE A-E ESTRADIOL_recency_value_(313.0, 345.0]",1069
"NORETHINDRONE A-E ESTRADIOL_recency_value_(345.0, 364.0]",1069
"NORETHINDRONE ACETATE_recency_value_(3.999, 203.4]",1070
"NORETHINDRONE ACETATE_recency_value_(203.4, 293.8]",1070
"NORETHINDRONE ACETATE_recency_value_(293.8, 332.0]",1070
"NORETHINDRONE ACETATE_recency_value_(332.0, 346.0]",1070
"NORETHINDRONE ACETATE_recency_value_(346.0, 364.0]",1070
"NORETHINDRONE-ETHINYL ESTRAD_recency_value_(-0.001, 212.0]",1071
"NORETHINDRONE-ETHINYL ESTRAD_recency_value_(212.0, 306.0]",1071
"NORETHINDRONE-ETHINYL ESTRAD_recency_value_(306.0, 337.0]",1071
"NORETHINDRONE-ETHINYL ESTRAD_recency_value_(337.0, 351.0]",1071
"NORETHINDRONE-ETHINYL ESTRAD_recency_value_(351.0, 364.0]",1071
"NORETHINDRONE_recency_value_(-0.001, 137.2]",1072
"NORETHINDRONE_recency_value_(137.2, 260.0]",1072
"NORETHINDRONE_recency_value_(260.0, 321.0]",1072
"NORETHINDRONE_recency_value_(321.0, 344.0]",1072
"NORETHINDRONE_recency_value_(344.0, 364.0]",1072
"NORGESTIMATE-ETHINYL ESTRADIOL_recency_value_(-0.001, 192.2]",1073
"NORGESTIMATE-ETHINYL ESTRADIOL_recency_value_(192.2, 302.0]",1073
"NORGESTIMATE-ETHINYL ESTRADIOL_recency_value_(302.0, 337.0]",1073
"NORGESTIMATE-ETHINYL ESTRADIOL_recency_value_(337.0, 351.0]",1073
"NORGESTIMATE-ETHINYL ESTRADIOL_recency_value_(351.0, 364.0]",1073
"NORGESTREL-ETHINYL ESTRADIOL_recency_value_(-0.001, 211.0]",1074
"NORGESTREL-ETHINYL ESTRADIOL_recency_value_(211.0, 303.6]",1074
"NORGESTREL-ETHINYL ESTRADIOL_recency_value_(303.6, 336.0]",1074
"NORGESTREL-ETHINYL ESTRADIOL_recency_value_(336.0, 349.0]",1074
"NORGESTREL-ETHINYL ESTRADIOL_recency_value_(349.0, 364.0]",1074
"NORTRIPTYLINE HCL_recency_value_(7.999, 182.6]",1075
"NORTRIPTYLINE HCL_recency_value_(182.6, 294.0]",1075
"NORTRIPTYLINE HCL_recency_value_(294.0, 334.0]",1075
"NORTRIPTYLINE HCL_recency_value_(334.0, 352.0]",1075
"NORTRIPTYLINE HCL_recency_value_(352.0, 364.0]",1075
"NPH, HUMAN INSULIN ISOPHANE_recency_value_(3.999, 182.8]",1076
"NPH, HUMAN INSULIN ISOPHANE_recency_value_(182.8, 301.0]",1076
"NPH, HUMAN INSULIN ISOPHANE_recency_value_(301.0, 338.4]",1076
"NPH, HUMAN INSULIN ISOPHANE_recency_value_(338.4, 352.2]",1076
"NPH, HUMAN INSULIN ISOPHANE_recency_value_(352.2, 364.0]",1076
"NYSTATIN/TRIAMCIN_recency_value_(-0.001, 97.6]",1077
"NYSTATIN/TRIAMCIN_recency_value_(97.6, 178.6]",1077
"NYSTATIN/TRIAMCIN_recency_value_(178.6, 250.0]",1077
"NYSTATIN/TRIAMCIN_recency_value_(250.0, 313.0]",1077
"NYSTATIN/TRIAMCIN_recency_value_(313.0, 364.0]",1077
"NYSTATIN_recency_value_(-0.001, 97.0]",1078
"NYSTATIN_recency_value_(97.0, 186.6]",1078
"NYSTATIN_recency_value_(186.6, 255.0]",1078
"NYSTATIN_recency_value_(255.0, 319.0]",1078
"NYSTATIN_recency_value_(319.0, 364.0]",1078
"OFLOXACIN_recency_value_(-0.001, 92.4]",1079
"OFLOXACIN_recency_value_(92.4, 173.0]",1079
"OFLOXACIN_recency_value_(173.0, 244.0]",1079
"OFLOXACIN_recency_value_(244.0, 301.6]",1079
"OFLOXACIN_recency_value_(301.6, 364.0]",1079
"OLMESARTAN MEDOXOMIL_recency_value_(-0.001, 239.0]",1080
"OLMESARTAN MEDOXOMIL_recency_value_(239.0, 317.0]",1080
"OLMESARTAN MEDOXOMIL_recency_value_(317.0, 341.0]",1080
"OLMESARTAN MEDOXOMIL_recency_value_(341.0, 353.0]",1080
"OLMESARTAN MEDOXOMIL_recency_value_(353.0, 364.0]",1080
"OLMESARTAN/HYDROCHLOROTHIAZIDE_recency_value_(-0.001, 272.8]",1081
"OLMESARTAN/HYDROCHLOROTHIAZIDE_recency_value_(272.8, 322.0]",1081
"OLMESARTAN/HYDROCHLOROTHIAZIDE_recency_value_(322.0, 342.0]",1081
"OLMESARTAN/HYDROCHLOROTHIAZIDE_recency_value_(342.0, 353.0]",1081
"OLMESARTAN/HYDROCHLOROTHIAZIDE_recency_value_(353.0, 364.0]",1081
"OLOPATADINE HCL_recency_value_(0.999, 83.0]",1082
"OLOPATADINE HCL_recency_value_(83.0, 168.0]",1082
"OLOPATADINE HCL_recency_value_(168.0, 240.0]",1082
"OLOPATADINE HCL_recency_value_(240.0, 311.0]",1082
"OLOPATADINE HCL_recency_value_(311.0, 364.0]",1082
"OMEGA-3 ACID ETHYL ESTERS_recency_value_(-0.001, 200.8]",1083
"OMEGA-3 ACID ETHYL ESTERS_recency_value_(200.8, 292.0]",1083
"OMEGA-3 ACID ETHYL ESTERS_recency_value_(292.0, 330.0]",1083
"OMEGA-3 ACID ETHYL ESTERS_recency_value_(330.0, 347.2]",1083
"OMEGA-3 ACID ETHYL ESTERS_recency_value_(347.2, 364.0]",1083
"OMEPRAZOLE/SODIUM BICARBONATE_recency_value_(0.999, 186.0]",1084
"OMEPRAZOLE/SODIUM BICARBONATE_recency_value_(186.0, 286.0]",1084
"OMEPRAZOLE/SODIUM BICARBONATE_recency_value_(286.0, 331.0]",1084
"OMEPRAZOLE/SODIUM BICARBONATE_recency_value_(331.0, 346.0]",1084
"OMEPRAZOLE/SODIUM BICARBONATE_recency_value_(346.0, 364.0]",1084
"OMEPRAZOLE_recency_value_(-0.001, 242.0]",1085
"OMEPRAZOLE_recency_value_(242.0, 315.0]",1085
"OMEPRAZOLE_recency_value_(315.0, 340.0]",1085
"OMEPRAZOLE_recency_value_(340.0, 353.0]",1085
"OMEPRAZOLE_recency_value_(353.0, 364.0]",1085
"ONDANSETRON HCL_recency_value_(-0.001, 158.0]",1086
"ONDANSETRON HCL_recency_value_(158.0, 290.0]",1086
"ONDANSETRON HCL_recency_value_(290.0, 340.0]",1086
"ONDANSETRON HCL_recency_value_(340.0, 357.0]",1086
"ONDANSETRON HCL_recency_value_(357.0, 364.0]",1086
"ONDANSETRON_recency_value_(-0.001, 196.0]",1087
"ONDANSETRON_recency_value_(196.0, 314.2]",1087
"ONDANSETRON_recency_value_(314.2, 349.0]",1087
"ONDANSETRON_recency_value_(349.0, 359.0]",1087
"ONDANSETRON_recency_value_(359.0, 364.0]",1087
"ORPHENADRINE CITRATE_recency_value_(2.999, 84.0]",1088
"ORPHENADRINE CITRATE_recency_value_(84.0, 179.0]",1088
"ORPHENADRINE CITRATE_recency_value_(179.0, 271.0]",1088
"ORPHENADRINE CITRATE_recency_value_(271.0, 322.0]",1088
"ORPHENADRINE CITRATE_recency_value_(322.0, 364.0]",1088
"OSELTAMIVIR PHOSPHATE_recency_value_(-0.001, 71.0]",1089
"OSELTAMIVIR PHOSPHATE_recency_value_(71.0, 144.6]",1089
"OSELTAMIVIR PHOSPHATE_recency_value_(144.6, 212.0]",1089
"OSELTAMIVIR PHOSPHATE_recency_value_(212.0, 286.0]",1089
"OSELTAMIVIR PHOSPHATE_recency_value_(286.0, 364.0]",1089
"OXAPROZIN_recency_value_(-0.001, 84.2]",1090
"OXAPROZIN_recency_value_(84.2, 166.2]",1090
"OXAPROZIN_recency_value_(166.2, 273.6]",1090
"OXAPROZIN_recency_value_(273.6, 326.8]",1090
"OXAPROZIN_recency_value_(326.8, 364.0]",1090
"OXCARBAZEPINE_recency_value_(-0.001, 189.8]",1091
"OXCARBAZEPINE_recency_value_(189.8, 304.4]",1091
"OXCARBAZEPINE_recency_value_(304.4, 340.0]",1091
"OXCARBAZEPINE_recency_value_(340.0, 355.0]",1091
"OXCARBAZEPINE_recency_value_(355.0, 364.0]",1091
"OXYBUTYNIN CHLORIDE_recency_value_(2.999, 202.0]",1092
"OXYBUTYNIN CHLORIDE_recency_value_(202.0, 296.0]",1092
"OXYBUTYNIN CHLORIDE_recency_value_(296.0, 331.0]",1092
"OXYBUTYNIN CHLORIDE_recency_value_(331.0, 349.0]",1092
"OXYBUTYNIN CHLORIDE_recency_value_(349.0, 364.0]",1092
"OXYCODONE HCL/ACETAMINOPHEN_recency_value_(334.999, 354.0]",1093
"OXYCODONE HCL/ACETAMINOPHEN_recency_value_(354.0, 360.0]",1093
"OXYCODONE HCL/ACETAMINOPHEN_recency_value_(360.0, 362.0]",1093
"OXYCODONE HCL/ACETAMINOPHEN_recency_value_(362.0, 364.0]",1093
"OXYCODONE HCL_recency_value_(335.999, 355.0]",1094
"OXYCODONE HCL_recency_value_(355.0, 360.0]",1094
"OXYCODONE HCL_recency_value_(360.0, 362.0]",1094
"OXYCODONE HCL_recency_value_(362.0, 363.0]",1094
"OXYCODONE HCL_recency_value_(363.0, 364.0]",1094
"P-EPHED HCL/BROMPHENIRAMIN_recency_value_(3.999, 85.2]",1095
"P-EPHED HCL/BROMPHENIRAMIN_recency_value_(85.2, 166.4]",1095
"P-EPHED HCL/BROMPHENIRAMIN_recency_value_(166.4, 242.8]",1095
"P-EPHED HCL/BROMPHENIRAMIN_recency_value_(242.8, 307.8]",1095
"P-EPHED HCL/BROMPHENIRAMIN_recency_value_(307.8, 364.0]",1095
"P-EPHED HCL/CETIRIZINE HCL_recency_value_(0.999, 43.2]",1096
"P-EPHED HCL/CETIRIZINE HCL_recency_value_(43.2, 89.4]",1096
"P-EPHED HCL/CETIRIZINE HCL_recency_value_(89.4, 133.8]",1096
"P-EPHED HCL/CETIRIZINE HCL_recency_value_(133.8, 207.4]",1096
"P-EPHED HCL/CETIRIZINE HCL_recency_value_(207.4, 353.0]",1096
"P-EPHED HCL/FEXOFENADINE HCL_recency_value_(4.999, 78.0]",1097
"P-EPHED HCL/FEXOFENADINE HCL_recency_value_(78.0, 158.6]",1097
"P-EPHED HCL/FEXOFENADINE HCL_recency_value_(158.6, 239.4]",1097
"P-EPHED HCL/FEXOFENADINE HCL_recency_value_(239.4, 304.8]",1097
"P-EPHED HCL/FEXOFENADINE HCL_recency_value_(304.8, 363.0]",1097
"PANTOPRAZOLE SODIUM_recency_value_(-0.001, 236.0]",1098
"PANTOPRAZOLE SODIUM_recency_value_(236.0, 315.0]",1098
"PANTOPRAZOLE SODIUM_recency_value_(315.0, 339.0]",1098
"PANTOPRAZOLE SODIUM_recency_value_(339.0, 353.0]",1098
"PANTOPRAZOLE SODIUM_recency_value_(353.0, 364.0]",1098
"PAROXETINE HCL_recency_value_(-0.001, 212.0]",1099
"PAROXETINE HCL_recency_value_(212.0, 311.0]",1099
"PAROXETINE HCL_recency_value_(311.0, 341.0]",1099
"PAROXETINE HCL_recency_value_(341.0, 353.0]",1099
"PAROXETINE HCL_recency_value_(353.0, 364.0]",1099
"PEG 3350/NA SULF,BICARB,CL/KCL_recency_value_(-0.001, 204.0]",1100
"PEG 3350/NA SULF,BICARB,CL/KCL_recency_value_(204.0, 317.2]",1100
"PEG 3350/NA SULF,BICARB,CL/KCL_recency_value_(317.2, 354.8]",1100
"PEG 3350/NA SULF,BICARB,CL/KCL_recency_value_(354.8, 362.0]",1100
"PEG 3350/NA SULF,BICARB,CL/KCL_recency_value_(362.0, 364.0]",1100
"PEG3350/SOD SUL/NACL/ASB/C/KCL_recency_value_(-0.001, 141.0]",1101
"PEG3350/SOD SUL/NACL/ASB/C/KCL_recency_value_(141.0, 248.6]",1101
"PEG3350/SOD SUL/NACL/ASB/C/KCL_recency_value_(248.6, 312.0]",1101
"PEG3350/SOD SUL/NACL/ASB/C/KCL_recency_value_(312.0, 348.0]",1101
"PEG3350/SOD SUL/NACL/ASB/C/KCL_recency_value_(348.0, 364.0]",1101
"PENCICLOVIR_recency_value_(-0.001, 86.0]",1102
"PENCICLOVIR_recency_value_(86.0, 165.6]",1102
"PENCICLOVIR_recency_value_(165.6, 244.0]",1102
"PENCICLOVIR_recency_value_(244.0, 310.0]",1102
"PENCICLOVIR_recency_value_(310.0, 363.0]",1102
"PENICILLIN V POTASSIUM_recency_value_(-0.001, 72.0]",1103
"PENICILLIN V POTASSIUM_recency_value_(72.0, 149.0]",1103
"PENICILLIN V POTASSIUM_recency_value_(149.0, 220.0]",1103
"PENICILLIN V POTASSIUM_recency_value_(220.0, 301.0]",1103
"PENICILLIN V POTASSIUM_recency_value_(301.0, 364.0]",1103
"PERMETHRIN_recency_value_(0.999, 88.4]",1104
"PERMETHRIN_recency_value_(88.4, 160.8]",1104
"PERMETHRIN_recency_value_(160.8, 229.2]",1104
"PERMETHRIN_recency_value_(229.2, 311.2]",1104
"PERMETHRIN_recency_value_(311.2, 364.0]",1104
"PHENAZOPYRIDINE HCL_recency_value_(-0.001, 88.0]",1105
"PHENAZOPYRIDINE HCL_recency_value_(88.0, 170.0]",1105
"PHENAZOPYRIDINE HCL_recency_value_(170.0, 248.0]",1105
"PHENAZOPYRIDINE HCL_recency_value_(248.0, 314.0]",1105
"PHENAZOPYRIDINE HCL_recency_value_(314.0, 364.0]",1105
"PHENOBARB/HYOSCY/ATROPINE/SCOP_recency_value_(-0.001, 222.0]",1106
"PHENOBARB/HYOSCY/ATROPINE/SCOP_recency_value_(222.0, 295.0]",1106
"PHENOBARB/HYOSCY/ATROPINE/SCOP_recency_value_(295.0, 338.4]",1106
"PHENOBARB/HYOSCY/ATROPINE/SCOP_recency_value_(338.4, 355.0]",1106
"PHENOBARB/HYOSCY/ATROPINE/SCOP_recency_value_(355.0, 364.0]",1106
"PHENTERMINE HCL_recency_value_(-0.001, 118.2]",1107
"PHENTERMINE HCL_recency_value_(118.2, 202.8]",1107
"PHENTERMINE HCL_recency_value_(202.8, 290.2]",1107
"PHENTERMINE HCL_recency_value_(290.2, 331.0]",1107
"PHENTERMINE HCL_recency_value_(331.0, 364.0]",1107
"PHENYLEPHRINE HCL/COD/PROMETH_recency_value_(-0.001, 64.0]",1108
"PHENYLEPHRINE HCL/COD/PROMETH_recency_value_(64.0, 134.0]",1108
"PHENYLEPHRINE HCL/COD/PROMETH_recency_value_(134.0, 211.0]",1108
"PHENYLEPHRINE HCL/COD/PROMETH_recency_value_(211.0, 295.0]",1108
"PHENYLEPHRINE HCL/COD/PROMETH_recency_value_(295.0, 364.0]",1108
"PHENYLEPHRINE/CHLOR-MAL/SCOP_recency_value_(0.999, 62.2]",1109
"PHENYLEPHRINE/CHLOR-MAL/SCOP_recency_value_(62.2, 132.2]",1109
"PHENYLEPHRINE/CHLOR-MAL/SCOP_recency_value_(132.2, 219.2]",1109
"PHENYLEPHRINE/CHLOR-MAL/SCOP_recency_value_(219.2, 291.0]",1109
"PHENYLEPHRINE/CHLOR-MAL/SCOP_recency_value_(291.0, 363.0]",1109
"PHENYLEPHRINE/CHLOR-TAN_recency_value_(-0.001, 79.0]",1110
"PHENYLEPHRINE/CHLOR-TAN_recency_value_(79.0, 167.0]",1110
"PHENYLEPHRINE/CHLOR-TAN_recency_value_(167.0, 246.0]",1110
"PHENYLEPHRINE/CHLOR-TAN_recency_value_(246.0, 311.0]",1110
"PHENYLEPHRINE/CHLOR-TAN_recency_value_(311.0, 364.0]",1110
"PHENYLEPHRINE/HYDROCODONE/CP_recency_value_(3.999, 60.0]",1111
"PHENYLEPHRINE/HYDROCODONE/CP_recency_value_(60.0, 102.0]",1111
"PHENYLEPHRINE/HYDROCODONE/CP_recency_value_(102.0, 148.0]",1111
"PHENYLEPHRINE/HYDROCODONE/CP_recency_value_(148.0, 238.0]",1111
"PHENYLEPHRINE/HYDROCODONE/CP_recency_value_(238.0, 345.0]",1111
"PHENYTOIN SODIUM EXTENDED_recency_value_(12.999, 308.4]",1112
"PHENYTOIN SODIUM EXTENDED_recency_value_(308.4, 335.6]",1112
"PHENYTOIN SODIUM EXTENDED_recency_value_(335.6, 344.0]",1112
"PHENYTOIN SODIUM EXTENDED_recency_value_(344.0, 355.0]",1112
"PHENYTOIN SODIUM EXTENDED_recency_value_(355.0, 364.0]",1112
"PIMECROLIMUS_recency_value_(-0.001, 64.8]",1113
"PIMECROLIMUS_recency_value_(64.8, 134.8]",1113
"PIMECROLIMUS_recency_value_(134.8, 209.4]",1113
"PIMECROLIMUS_recency_value_(209.4, 280.2]",1113
"PIMECROLIMUS_recency_value_(280.2, 362.0]",1113
"PIOGLITAZONE HCL/METFORMIN HCL_recency_value_(8.999, 193.2]",1114
"PIOGLITAZONE HCL/METFORMIN HCL_recency_value_(193.2, 297.8]",1114
"PIOGLITAZONE HCL/METFORMIN HCL_recency_value_(297.8, 334.0]",1114
"PIOGLITAZONE HCL/METFORMIN HCL_recency_value_(334.0, 348.0]",1114
"PIOGLITAZONE HCL/METFORMIN HCL_recency_value_(348.0, 364.0]",1114
"PIOGLITAZONE HCL_recency_value_(2.999, 211.4]",1115
"PIOGLITAZONE HCL_recency_value_(211.4, 302.0]",1115
"PIOGLITAZONE HCL_recency_value_(302.0, 336.0]",1115
"PIOGLITAZONE HCL_recency_value_(336.0, 351.0]",1115
"PIOGLITAZONE HCL_recency_value_(351.0, 364.0]",1115
"PIROXICAM_recency_value_(-0.001, 103.0]",1116
"PIROXICAM_recency_value_(103.0, 192.4]",1116
"PIROXICAM_recency_value_(192.4, 294.6]",1116
"PIROXICAM_recency_value_(294.6, 332.8]",1116
"PIROXICAM_recency_value_(332.8, 364.0]",1116
"POLYETHYLENE GLYCOL 3350_recency_value_(0.999, 139.2]",1117
"POLYETHYLENE GLYCOL 3350_recency_value_(139.2, 247.4]",1117
"POLYETHYLENE GLYCOL 3350_recency_value_(247.4, 317.8]",1117
"POLYETHYLENE GLYCOL 3350_recency_value_(317.8, 348.0]",1117
"POLYETHYLENE GLYCOL 3350_recency_value_(348.0, 364.0]",1117
"POLYMYXIN B SULFATE/TMP_recency_value_(0.999, 74.4]",1118
"POLYMYXIN B SULFATE/TMP_recency_value_(74.4, 135.0]",1118
